time_step,nb_neutrons,power_mw,temperature_k,rod_active,scram_triggered,pos_RE01,pos_SC01
30,97,527.9999999999999,448.3738635573453,True,False,73.85714285714286,100.0
31,111,624.0,453.8719942395586,True,False,68.85714285714286,100.0
32,118,912.0,462.2226342683608,True,False,63.85714285714286,100.0
33,114,720.0,468.611521097019,True,False,58.85714285714286,100.0
34,112,671.9999999999999,474.48846349153393,True,False,63.85714285714286,100.0
35,116,527.9999999999999,478.8960211740763,True,False,58.85714285714286,100.0
36,132,720.0,485.2015410682059,True,False,53.85714285714286,100.0
37,119,815.9999999999999,492.4355333628649,True,False,48.85714285714286,100.0
38,115,720.0,498.6733556960505,True,False,53.85714285714286,100.0
39,124,624.0,503.91998891757027,True,False,48.85714285714286,100.0
40,133,912.0,512.0203889729825,True,False,43.85714285714286,100.0
41,133,863.9999999999999,519.6002870281176,True,False,38.85714285714286,100.0
42,134,815.9999999999999,526.662285592977,True,False,33.85714285714286,100.0
43,133,815.9999999999999,533.6889741650122,True,False,28.85714285714286,100.0
44,133,815.9999999999999,540.6805292941871,True,False,23.85714285714286,100.0
45,135,815.9999999999999,547.6371266477162,True,False,18.85714285714286,100.0
46,130,720.0,553.5989410144776,True,False,13.857142857142861,100.0
47,130,720.0,559.5309463094053,True,False,8.857142857142861,100.0
48,136,768.0,565.9132915778582,True,False,3.857142857142861,100.0
49,131,863.9999999999999,573.2237251199689,True,False,0.0,100.0
50,129,768.0,579.537606494369,True,False,0.0,100.0
51,133,720.0,585.3399184618971,True,False,5.0,100.0
52,129,624.0,590.1532188695876,True,False,10.0,100.0
53,130,624.0,594.9424527752396,True,False,5.0,100.0
54,132,768.0,601.1477405113634,True,False,0.0,100.0
55,137,959.9999999999999,609.2420018088065,True,False,0.0,100.0
56,129,768.0,615.3757917997625,True,False,0.0,100.0
57,112,671.9999999999999,620.5189128407637,True,False,5.0,100.0
58,114,479.99999999999994,623.71631827656,True,False,10.0,100.0
59,118,431.99999999999994,626.4177366851771,True,False,5.0,100.0
60,122,720.0,631.9856480017513,True,False,0.0,100.0
61,114,768.0,638.0057197617425,True,False,5.0,100.0
62,118,624.0,642.5556911629338,True,False,0.0,100.0
63,122,720.0,648.0429127071192,True,False,0.0,100.0
64,119,815.9999999999999,654.4626981435836,True,False,0.0,100.0
65,120,671.9999999999999,659.4103846528657,True,False,0.0,100.0
66,114,671.9999999999999,664.3333327296014,True,False,5.0,100.0
67,109,527.9999999999999,667.7916660659533,True,False,10.0,100.0
68,112,479.99999999999994,670.7527077356235,True,False,15.0,100.0
69,116,671.9999999999999,675.6189441969454,True,False,10.0,100.0
70,110,863.9999999999999,682.3808494759608,True,False,15.0,100.0
71,101,527.9999999999999,685.748945228581,True,False,20.0,100.0
72,101,479.99999999999994,688.620200502438,True,False,25.0,100.0
73,101,576.0,692.4370994999258,True,False,30.0,100.0
74,95,527.9999999999999,695.7549140024262,True,False,35.0,100.0
75,103,576.0,699.5361394324141,True,False,30.0,100.0
76,93,768.0,705.218458735252,True,False,35.0,100.0
77,83,384.0,707.0323664415758,True,False,40.0,100.0
78,76,431.99999999999994,709.317204609368,True,False,45.0,100.0
79,77,335.99999999999994,710.6306185863211,True,False,50.0,100.0
80,83,527.9999999999999,713.8574654933896,True,False,55.0,100.0
81,87,479.99999999999994,716.5881781659226,True,False,60.0,100.0
82,93,576.0,720.265237275093,True,False,65.0,100.0
83,94,576.0,723.9239110887175,True,False,70.0,100.0
84,87,576.0,727.564291533274,True,False,75.0,100.0
85,95,288.0,728.3064700756075,True,False,73.0,100.0
86,103,671.9999999999999,732.8849377252295,True,False,76.42857142857143,100.0
87,99,479.99999999999994,735.5205130366033,True,False,77.28571428571429,100.0
88,99,431.99999999999994,737.6629104714203,True,False,73.85714285714286,100.0
89,91,624.0,741.7145959190632,True,False,77.28571428571429,100.0
90,87,431.99999999999994,743.8260229394679,True,False,74.71428571428571,100.0
91,92,576.0,747.3668928247705,True,False,73.0,100.0
92,79,671.9999999999999,751.8500583606467,True,False,78.0,100.0
93,76,335.99999999999994,752.9508080688435,True,False,77.28571428571429,100.0
94,85,431.99999999999994,755.0060540284992,True,False,75.57142857142857,100.0
95,84,527.9999999999999,758.0110237583567,True,False,78.14285714285714,100.0
96,80,384.0,759.560968639565,True,False,77.28571428571429,100.0
97,80,431.99999999999994,761.5831637963671,True,False,77.28571428571429,100.0
98,92,431.99999999999994,763.5952479773853,True,False,73.0,100.0
99,100,671.9999999999999,767.9972717374983,True,False,68.0,100.0
100,111,720.0,772.8572853788108,True,False,63.0,100.0
101,114,671.9999999999999,777.2129989519168,True,False,68.0,100.0
102,119,576.0,780.5869339571573,True,False,63.0,100.0
103,108,720.0,785.3839992873715,True,False,68.0,100.0
104,104,431.99999999999994,787.2770792909346,True,False,73.0,100.0
105,98,624.0,791.08069389448,True,False,73.85714285714286,100.0
106,99,624.0,794.8652904250075,True,False,75.57142857142857,100.0
107,106,527.9999999999999,797.6709639728825,True,False,73.0,100.0
108,100,671.9999999999999,801.9026091530181,True,False,75.57142857142857,100.0
109,92,527.9999999999999,804.6730961072531,True,False,77.28571428571429,100.0
110,94,431.99999999999994,806.4697306267168,True,False,73.85714285714286,100.0
111,92,624.0,810.1773819735832,True,False,75.57142857142857,100.0
112,99,527.9999999999999,812.9064950637153,True,False,73.85714285714286,100.0
113,95,624.0,816.5819625883967,True,False,73.85714285714286,100.0
114,95,624.0,820.2390527754546,True,False,76.42857142857143,100.0
115,98,479.99999999999994,822.4378575115774,True,False,73.85714285714286,100.0
116,96,624.0,826.0656682240195,True,False,73.0,100.0
117,88,671.9999999999999,830.1553398828994,True,False,76.42857142857143,100.0
118,84,479.99999999999994,832.3045631834849,True,False,76.42857142857143,100.0
119,91,479.99999999999994,834.4430403675675,True,False,73.0,100.0
120,71,671.9999999999999,838.4908251657297,True,False,78.0,100.0
121,70,192.0,837.7183710399011,True,False,78.00571428571428,100.0
122,59,384.0,838.8697791847015,True,False,80.71428571428572,100.0
123,71,239.99999999999997,838.5754302887781,True,False,75.71428571428572,100.0
124,80,527.9999999999999,841.1625531373342,True,False,74.71428571428571,100.0
125,76,576.0,844.2167403716475,True,False,78.14285714285714,100.0
126,77,384.0,845.3356566697893,True,False,75.57142857142857,100.0
127,87,527.9999999999999,847.8889783864403,True,False,74.71428571428571,100.0
128,79,576.0,850.9095334945081,True,False,78.14285714285714,100.0
129,89,384.0,851.9949858270355,True,False,73.14285714285714,100.0
130,93,720.0,856.4350108979004,True,False,74.71428571428571,100.0
131,86,576.0,859.4128358434109,True,False,78.14285714285714,100.0
132,79,384.0,860.4557716641939,True,False,80.71428571428572,100.0
133,74,239.99999999999997,860.0534928058729,True,False,77.28571428571429,100.0
134,91,431.99999999999994,861.5732253418436,True,False,73.0,100.0
135,92,671.9999999999999,865.4853592151344,True,False,75.57142857142857,100.0
136,105,527.9999999999999,867.9379324190587,True,False,70.57142857142857,100.0
137,101,768.0,872.7782427569634,True,False,75.57142857142857,100.0
138,103,479.99999999999994,874.7143515431786,True,False,75.57142857142857,100.0
139,101,527.9999999999999,877.1207797854627,True,False,76.42857142857143,100.0
140,86,479.99999999999994,879.0351758865354,True,False,77.28571428571429,100.0
141,94,431.99999999999994,880.4600000071027,True,False,75.57142857142857,100.0
142,92,527.9999999999999,882.8377000070673,True,False,73.85714285714286,100.0
143,92,624.0,886.1635115070319,True,False,75.57142857142857,100.0
144,111,527.9999999999999,888.5126939494968,True,False,70.57142857142857,100.0
145,110,768.0,893.2501304797493,True,False,74.71428571428571,100.0
146,97,576.0,896.0438798273506,True,False,76.42857142857143,100.0
147,103,479.99999999999994,897.8636604282138,True,False,74.71428571428571,100.0
148,103,576.0,900.6343421260727,True,False,77.28571428571429,100.0
149,108,431.99999999999994,901.9511704154423,True,False,72.28571428571429,100.0
150,115,768.0,906.6214145633651,True,False,67.28571428571429,100.0
151,115,768.0,911.2683074905483,True,False,62.28571428571429,100.0
152,115,768.0,915.8919659530956,True,False,57.28571428571429,100.0
153,114,671.9999999999999,919.5325061233301,True,False,52.28571428571429,100.0
154,115,720.0,923.6348435927134,True,False,57.28571428571429,100.0
155,115,527.9999999999999,925.7966693747499,True,False,62.28571428571429,100.0
156,106,624.0,928.9076860278761,True,False,67.28571428571429,100.0
157,105,384.0,929.6031475977368,True,False,72.28571428571429,100.0
158,106,576.0,932.2151318597481,True,False,73.0,100.0
159,117,671.9999999999999,935.7740562004494,True,False,68.0,100.0
160,106,815.9999999999999,940.7551859194472,True,False,73.0,100.0
161,115,431.99999999999994,941.8714099898499,True,False,68.0,100.0
162,115,720.0,945.8620529399007,True,False,63.0,100.0
163,121,671.9999999999999,949.3527426752012,True,False,58.0,100.0
164,117,720.0,953.3059789618252,True,False,53.0,100.0
165,121,768.0,957.7194490670161,True,False,58.0,100.0
166,125,576.0,960.190851821681,True,False,63.0,100.0
167,133,671.9999999999999,963.6098975625727,True,False,58.0,100.0
168,130,768.0,967.9718480747598,True,False,53.0,100.0
169,145,671.9999999999999,971.351988834386,True,False,48.0,100.0
170,128,1104.0,979.0352288902141,True,False,43.0,100.0
171,135,671.9999999999999,982.360052745763,True,False,38.0,100.0
172,156,815.9999999999999,987.1082524820342,True,False,33.0,100.0
173,154,959.9999999999999,993.2727112196241,True,False,28.0,100.0
174,142,959.9999999999999,999.4063476635259,True,False,23.0,100.0
175,141,671.9999999999999,1002.6293159252083,True,False,18.0,100.0
176,139,720.0,1006.3161693455822,True,False,13.0,100.0
177,127,720.0,1009.9845884988544,True,False,18.0,100.0
178,132,624.0,1012.6746655563601,True,False,13.0,100.0
179,134,720.0,1016.3112922285783,True,False,8.0,100.0
180,129,720.0,1019.9297357674354,True,False,3.0,100.0
181,133,768.0,1024.0100870885983,True,False,0.0,100.0
182,116,720.0,1027.5900366531553,True,False,5.0,100.0
183,111,576.0,1029.7120864698895,True,False,10.0,100.0
184,131,576.0,1031.82352603754,True,False,5.0,100.0
185,129,863.9999999999999,1036.8044084073522,True,False,0.0,100.0
186,135,671.9999999999999,1039.8403863653155,True,False,0.0,100.0
187,128,815.9999999999999,1044.301184433489,True,False,0.0,100.0
188,130,671.9999999999999,1047.2996785113214,True,False,0.0,100.0
189,129,768.0,1051.2431801187647,True,False,0.0,100.0
190,126,768.0,1055.166964218171,True,False,0.0,100.0
191,126,815.9999999999999,1059.55112939708,True,False,0.0,100.0
192,127,768.0,1063.4333737500947,True,False,5.0,100.0
193,138,576.0,1065.3762068813442,True,False,0.0,100.0
194,142,959.9999999999999,1071.1493258469375,True,False,0.0,100.0
195,137,720.0,1074.4935792177027,True,False,0.0,100.0
196,119,863.9999999999999,1079.2611113216142,True,False,5.0,100.0
197,125,335.99999999999994,1078.724805765006,True,False,0.0,100.0
198,132,863.9999999999999,1083.471181736181,True,False,0.0,100.0
199,138,815.9999999999999,1087.7138258275002,True,False,0.0,100.0
200,131,768.0,1091.4552566983627,True,False,0.0,100.0
201,120,671.9999999999999,1094.217980414871,True,False,5.0,100.0
202,117,576.0,1096.0068905127966,True,False,10.0,100.0
203,111,527.9999999999999,1097.3068560602326,True,False,15.0,100.0
204,111,576.0,1099.0803217799314,True,False,20.0,100.0
205,112,671.9999999999999,1101.8049201710317,True,False,25.0,100.0
206,118,671.9999999999999,1104.5158955701766,True,False,20.0,100.0
207,112,815.9999999999999,1108.6533160923257,True,False,25.0,100.0
208,124,576.0,1110.370049511864,True,False,20.0,100.0
209,113,912.0,1115.4381992643046,True,False,25.0,100.0
210,114,479.99999999999994,1116.161008267983,True,False,30.0,100.0
211,112,527.9999999999999,1117.360203226643,True,False,25.0,100.0
212,108,720.0,1120.47340221051,True,False,30.0,100.0
213,106,576.0,1122.1310351994573,True,False,35.0,100.0
214,108,671.9999999999999,1124.74038002346,True,False,40.0,100.0
215,102,576.0,1126.3766781233426,True,False,45.0,100.0
216,107,335.99999999999994,1125.6047947327258,True,False,50.0,100.0
217,122,671.9999999999999,1128.1967707590622,True,False,45.0,100.0
218,128,912.0,1133.175786905267,True,False,40.0,100.0
219,120,815.9999999999999,1137.1699079707405,True,False,45.0,100.0
220,119,624.0,1139.2240584308868,True,False,50.0,100.0
221,130,671.9999999999999,1141.7479381387323,True,False,45.0,100.0
222,127,959.9999999999999,1147.1391984480385,True,False,50.0,100.0
223,123,576.0,1148.6635024557984,True,False,45.0,100.0
224,124,815.9999999999999,1152.5801849435195,True,False,40.0,100.0
225,126,671.9999999999999,1155.037284018802,True,False,35.0,100.0
226,113,768.0,1158.442097598708,True,False,40.0,100.0
227,102,479.99999999999994,1158.9498871107144,True,False,45.0,100.0
228,93,527.9999999999999,1159.9351376751608,True,False,50.0,100.0
229,94,239.99999999999997,1158.035461986785,True,False,55.0,100.0
230,99,671.9999999999999,1160.465284676851,True,False,60.0,100.0
231,109,479.99999999999994,1160.962958253467,True,False,55.0,100.0
232,103,768.0,1164.3381434621997,True,False,60.0,100.0
233,99,527.9999999999999,1165.2964527448887,True,False,65.0,100.0
234,104,479.99999999999994,1165.7699704811644,True,False,70.0,100.0
235,101,671.9999999999999,1168.1611206287585,True,False,73.85714285714286,100.0
236,106,624.0,1170.0603150256147,True,False,68.85714285714286,100.0
237,106,720.0,1172.9100134504868,True,False,73.85714285714286,100.0
238,96,624.0,1174.7854633832344,True,False,78.14285714285714,100.0
239,103,384.0,1174.2515360663183,True,False,73.85714285714286,100.0
240,106,624.0,1176.1202783859867,True,False,75.57142857142857,100.0
241,109,527.9999999999999,1177.0196769940567,True,False,70.57142857142857,100.0
242,123,720.0,1179.8345786090863,True,False,65.57142857142857,100.0
243,124,671.9999999999999,1182.1554057160408,True,False,60.57142857142857,100.0
244,119,671.9999999999999,1184.4646286874606,True,False,65.57142857142857,100.0
245,121,624.0,1186.2823055440233,True,False,60.57142857142857,100.0
246,132,768.0,1189.5308940163031,True,False,55.57142857142857,100.0
247,133,912.0,1194.2032395462215,True,False,60.57142857142857,100.0
248,146,576.0,1195.4922233484904,True,False,55.57142857142857,100.0
249,154,1007.9999999999999,1201.0947622317478,True,False,50.57142857142857,100.0
250,144,1007.9999999999999,1206.669288420589,True,False,55.57142857142857,100.0
251,138,576.0,1207.895941978486,True,False,50.57142857142857,100.0
252,140,720.0,1210.5564622685936,True,False,45.57142857142857,100.0
253,120,1007.9999999999999,1216.0836799572505,True,False,50.57142857142857,100.0
254,126,624.0,1217.7432615574642,True,False,45.57142857142857,100.0
255,113,720.0,1220.354545249677,True,False,40.57142857142857,100.0
256,108,720.0,1222.9527725234286,True,False,45.57142857142857,100.0
257,107,624.0,1224.5780086608115,True,False,50.57142857142857,100.0
258,101,576.0,1225.7151186175074,True,False,55.57142857142857,100.0
259,95,576.0,1226.8465430244198,True,False,60.57142857142857,100.0
260,86,527.9999999999999,1227.4923103092976,True,False,65.57142857142857,100.0
261,89,384.0,1226.694848757751,True,False,70.57142857142857,100.0
262,103,576.0,1227.8213745139624,True,False,73.85714285714286,100.0
263,94,624.0,1229.4222676413926,True,False,77.28571428571429,100.0
264,105,431.99999999999994,1229.0951563031856,True,False,73.0,100.0
265,99,671.9999999999999,1231.1696805216698,True,False,76.42857142857143,100.0
266,113,479.99999999999994,1231.3138321190613,True,False,71.42857142857143,100.0
267,114,815.9999999999999,1234.817262958466,True,False,66.42857142857143,100.0
268,115,720.0,1237.3431766436736,True,False,71.42857142857143,100.0
269,116,527.9999999999999,1237.9364607604552,True,False,66.42857142857143,100.0
270,111,720.0,1240.446778456653,True,False,71.42857142857143,100.0
271,117,527.9999999999999,1241.0245445643698,True,False,73.0,100.0
272,113,671.9999999999999,1243.039421841548,True,False,73.0,100.0
273,121,671.9999999999999,1245.0442247323401,True,False,68.0,100.0
274,118,768.0,1247.9990036086783,True,False,63.0,100.0
275,123,671.9999999999999,1249.979008590635,True,False,58.0,100.0
276,129,768.0,1252.9091135476817,True,False,53.0,100.0
277,121,959.9999999999999,1257.7445679799432,True,False,48.0,100.0
278,125,671.9999999999999,1259.6758451400435,True,False,43.0,100.0
279,120,768.0,1262.5574659143433,True,False,48.0,100.0
280,129,624.0,1263.9846785847717,True,False,43.0,100.0
281,136,720.0,1266.3647551918477,True,False,38.0,100.0
282,130,863.9999999999999,1270.1729314158886,True,False,43.0,100.0
283,122,527.9999999999999,1270.602066758809,True,False,48.0,100.0
284,127,671.9999999999999,1272.469056425015,True,False,53.0,100.0
285,139,671.9999999999999,1274.32671114289,True,False,48.0,100.0
286,171,815.9999999999999,1277.6150775871756,True,False,43.0,100.0
287,178,1248.0,1285.2070021992397,True,False,38.0,100.0
288,167,959.9999999999999,1289.8809671882434,True,False,43.0,100.0
289,159,624.0,1291.171562352302,True,False,38.0,100.0
290,182,768.0,1293.8957045405407,True,False,33.0,100.0
291,170,1248.0,1301.406226017838,True,False,28.0,100.0
292,187,720.0,1303.5991948877488,True,False,23.0,100.0
293,196,1200.0,1310.5811989133101,True,False,18.0,100.0
294,174,1248.0,1318.0082929187436,True,False,13.0,100.0
295,174,863.9999999999999,1321.5582514541497,True,False,8.0,100.0
296,166,815.9999999999999,1324.610460196879,True,False,3.0,100.0
297,162,768.0,1327.1674078958947,True,False,0.0,100.0
298,147,912.0,1331.1515708564152,True,False,0.0,100.0
299,145,720.0,1333.195813002133,True,False,0.0,100.0
300,153,912.0,1337.1498339371224,True,False,0.0,100.0
301,158,1104.0,1343.0040847674368,True,False,0.0,100.0
302,170,863.9999999999999,1346.4290643435995,True,False,0.0,100.0
303,166,1104.0,1352.2369190218815,True,False,0.0,100.0
304,171,912.0,1356.095734426772,True,False,0.0,100.0
305,193,1152.0,1362.3352557546382,True,False,0.0,100.0
306,181,1440.0,1371.423579475865,True,False,0.0,100.0
307,178,1055.9999999999998,1376.6264615784855,True,False,0.0,100.0
308,177,1055.9999999999998,1381.8033292705932,True,False,0.0,100.0
309,188,1007.9999999999999,1386.4743126242402,True,False,0.0,100.0
310,193,1296.0,1394.001941061119,True,False,0.0,100.0
311,199,1200.0,1400.5319313558134,True,False,0.0,100.0
312,184,1200.0,1407.0292716990343,True,False,0.0,100.0
313,185,720.0,1408.6941253405391,True,False,0.0,100.0
314,177,1104.0,1414.1906547138365,True,False,0.0,100.0
315,176,959.9999999999999,1418.2197014402673,True,False,0.0,100.0
316,177,959.9999999999999,1422.228602933066,True,False,0.0,100.0
317,183,912.0,1425.7374599184006,True,False,0.0,100.0
318,174,1055.9999999999998,1430.6687726188086,True,False,0.0,100.0
319,174,863.9999999999999,1433.6554287557146,True,False,0.0,100.0
320,152,1007.9999999999999,1438.067151611936,True,False,0.0,100.0
321,160,768.0,1440.0568158538763,True,False,0.0,100.0
322,164,1152.0,1445.876531774607,True,False,0.0,100.0
323,150,863.9999999999999,1448.7871491157339,True,False,5.0,100.0
324,151,624.0,1449.2832133701552,True,False,0.0,100.0
325,158,912.0,1452.6567973033043,True,False,0.0,100.0
326,166,1007.9999999999999,1456.9735133167878,True,False,0.0,100.0
327,171,959.9999999999999,1460.7886457502038,True,False,0.0,100.0
328,166,863.9999999999999,1463.6247025214527,True,False,0.0,100.0
329,179,815.9999999999999,1465.9665790088454,True,False,0.0,100.0
330,176,1007.9999999999999,1470.2167461138013,True,False,0.0,100.0
331,182,768.0,1472.0456623832322,True,False,0.0,100.0
332,204,1007.9999999999999,1476.2654340713161,True,False,0.0,100.0
333,189,1536.0,1485.7441069009597,True,False,0.0,100.0
334,196,1200.0,1491.815386366455,True,False,0.0,100.0
335,178,1104.0,1496.8963094346227,True,False,0.0,100.0
336,178,815.9999999999999,1499.0718278874497,True,False,0.0,100.0
337,172,1007.9999999999999,1503.1564687480125,True,False,0.0,100.0
338,163,959.9999999999999,1506.7406864042723,True,False,0.0,100.0
339,175,671.9999999999999,1507.426982972251,True,False,0.0,100.0
340,174,1152.0,1512.9098480573896,True,False,0.0,100.0
341,180,1007.9999999999999,1516.9252988171027,True,False,0.0,100.0
342,183,1055.9999999999998,1521.400672323017,True,False,0.0,100.0
343,180,912.0,1524.413668961402,True,False,0.0,100.0
344,185,912.0,1527.411600616595,True,False,0.0,100.0
345,199,1007.9999999999999,1531.354542613512,True,False,0.0,100.0
346,197,1296.0,1538.1577699004445,True,False,0.0,100.0
347,182,1152.0,1543.4869810509422,True,False,0.0,100.0
348,180,863.9999999999999,1545.9095461456875,True,False,0.0,100.0
349,179,959.9999999999999,1549.279998414959,True,False,0.0,100.0
350,182,959.9999999999999,1552.6335984228842,True,False,0.0,100.0
351,164,1007.9999999999999,1556.4504304307698,True,False,0.0,100.0
352,151,720.0,1557.368178278616,True,False,5.0,100.0
353,159,576.0,1556.841337387223,True,False,0.0,100.0
354,139,1055.9999999999998,1561.1171307002867,True,False,0.0,100.0
355,148,720.0,1562.0115450467852,True,False,0.0,100.0
356,132,1055.9999999999998,1566.2614873215512,True,False,5.0,100.0
357,139,624.0,1566.1701798849433,True,False,0.0,100.0
358,137,912.0,1568.9593289855186,True,False,0.0,100.0
359,138,720.0,1569.814532340591,True,False,0.0,100.0
360,128,720.0,1570.665459678888,True,False,0.0,100.0
361,131,671.9999999999999,1571.0321323804935,True,False,0.0,100.0
362,142,863.9999999999999,1573.316971718591,True,False,0.0,100.0
363,135,912.0,1576.070386859998,True,False,0.0,100.0
364,128,959.9999999999999,1579.2900349256981,True,False,5.0,100.0
365,128,576.0,1578.6535847510697,True,False,0.0,100.0
366,124,815.9999999999999,1580.4203168273143,True,False,5.0,100.0
367,133,576.0,1579.7782152431778,True,False,0.0,100.0
368,121,863.9999999999999,1582.019324166962,True,False,5.0,100.0
369,121,431.99999999999994,1579.929227546127,True,False,10.0,100.0
370,121,576.0,1579.2895814083965,True,False,15.0,100.0
371,137,671.9999999999999,1579.6131335013545,True,False,10.0,100.0
372,120,1055.9999999999998,1583.7750678338477,True,False,15.0,100.0
373,111,576.0,1583.1161924946784,True,False,20.0,100.0
374,103,431.99999999999994,1581.020611532205,True,False,25.0,100.0
375,101,576.0,1580.375508474544,True,False,30.0,100.0
376,106,576.0,1579.7336309321713,True,False,35.0,100.0
377,100,576.0,1579.0949627775105,True,False,40.0,100.0
378,111,527.9999999999999,1577.979487963623,True,False,35.0,100.0
379,124,768.0,1579.2695905238047,True,False,30.0,100.0
380,131,720.0,1580.0732425711856,True,False,25.0,100.0
381,130,720.0,1580.8728763583297,True,False,20.0,100.0
382,121,720.0,1581.668511976538,True,False,15.0,100.0
383,118,720.0,1582.4601694166552,True,False,10.0,100.0
384,110,815.9999999999999,1584.207868569572,True,False,15.0,100.0
385,108,527.9999999999999,1583.0668292267242,True,False,20.0,100.0
386,114,527.9999999999999,1581.9314950805906,True,False,15.0,100.0
387,127,815.9999999999999,1583.6818376051876,True,False,10.0,100.0
388,131,720.0,1584.4634284171616,True,False,5.0,100.0
389,138,720.0,1585.2411112750758,True,False,0.0,100.0
390,131,815.9999999999999,1586.9749057187005,True,False,5.0,100.0
391,125,624.0,1586.780031190107,True,False,10.0,100.0
392,133,671.9999999999999,1587.0661310341563,True,False,5.0,100.0
393,140,959.9999999999999,1590.2308003789856,True,False,0.0,100.0
394,127,671.9999999999999,1590.4996463770906,True,False,5.0,100.0
395,119,576.0,1589.807148145205,True,False,0.0,100.0
396,122,768.0,1591.038112404479,True,False,0.0,100.0
397,116,815.9999999999999,1592.7429218424568,True,False,5.0,100.0
398,117,527.9999999999999,1591.5592072332445,True,False,10.0,100.0
399,120,624.0,1591.3414111970783,True,False,5.0,100.0
400,113,720.0,1592.084704141093,True,False,0.0,100.0
401,119,720.0,1592.8242806203875,True,False,5.0,100.0
402,124,624.0,1592.6001592172856,True,False,0.0,100.0
403,117,815.9999999999999,1594.2971584211991,True,False,5.0,100.0
404,112,576.0,1593.585672629093,True,False,10.0,100.0
405,124,624.0,1593.3577442659475,True,False,5.0,100.0
406,123,815.9999999999999,1595.0509555446179,True,False,10.0,100.0
407,124,576.0,1594.3357007668947,True,False,5.0,100.0
408,117,768.0,1595.5440222630602,True,False,0.0,100.0
409,102,671.9999999999999,1595.7863021517448,True,False,5.0,100.0
410,85,527.9999999999999,1594.5873706409861,True,False,10.0,100.0
411,84,384.0,1591.9544337877812,True,False,15.0,100.0
412,78,624.0,1591.7346616188422,True,False,20.0,100.0
413,77,527.9999999999999,1590.555988310748,True,False,25.0,100.0
414,71,384.0,1587.9432083691943,True,False,30.0,100.0
415,75,288.0,1584.3834923273482,True,False,35.0,100.0
416,71,384.0,1581.8015748657115,True,False,40.0,100.0
417,80,479.99999999999994,1580.1925669913828,True,False,45.0,100.0
418,78,671.9999999999999,1580.5116041564258,True,False,50.0,100.0
419,83,239.99999999999997,1576.5090461356438,True,False,55.0,100.0
420,91,576.0,1575.8865009049655,True,False,60.0,100.0
421,87,624.0,1575.7470684004406,True,False,65.0,100.0
422,87,479.99999999999994,1574.1683330584385,True,False,70.0,100.0
423,94,479.99999999999994,1572.5974913931464,True,False,73.85714285714286,100.0
424,96,624.0,1572.4745039361806,True,False,76.42857142857143,100.0
425,93,479.99999999999994,1570.9121314164997,True,False,74.71428571428571,100.0
426,100,576.0,1570.3175707594173,True,False,73.85714285714286,100.0
427,107,624.0,1570.2059829056202,True,False,73.0,100.0
428,91,671.9999999999999,1570.574952991092,True,False,78.0,100.0
429,95,288.0,1567.1020782261367,True,False,75.57142857142857,100.0
430,103,527.9999999999999,1566.046567835006,True,False,73.0,100.0
431,111,671.9999999999999,1566.436334995831,True,False,68.0,100.0
432,118,720.0,1567.3041533208518,True,False,63.0,100.0
433,122,768.0,1568.6476325542476,True,False,58.0,100.0
434,119,671.9999999999999,1569.0243943914763,True,False,53.0,100.0
435,120,671.9999999999999,1569.3992724195189,True,False,48.0,100.0
436,122,671.9999999999999,1569.7722760574213,True,False,43.0,100.0
437,104,671.9999999999999,1570.1434146771342,True,False,48.0,100.0
