time_step,nb_neutrons,power_mw,temperature_k,rod_active,scram_triggered,pos_RE01,pos_SC01,fissions_prod_2,fissions_prod_3,fissions_prod_4,fissions_prod_5
822,156,1104.0,1625.0844268601809,True,False,0.0,100.0,15,0,0,0
823,142,720.0,1625.6590047258799,True,False,0.0,100.0,16,0,0,0
824,148,768.0,1626.7107097022504,True,False,0.0,100.0,17,0,0,0
825,148,815.9999999999999,1628.237156153739,True,False,0.0,100.0,19,0,0,0
826,152,912.0,1630.7159703729703,True,False,0.0,100.0,20,0,0,0
827,155,959.9999999999999,1633.6623905211054,True,False,0.0,100.0,22,0,0,0
828,153,1055.9999999999998,1637.5540785684998,True,False,0.0,100.0,17,0,0,0
829,149,815.9999999999999,1639.0263081756573,True,False,0.0,100.0,15,0,0,0
830,153,720.0,1639.531176634779,True,False,0.0,100.0,20,0,0,0
831,161,959.9999999999999,1642.433520751605,True,False,0.0,100.0,20,0,0,0
832,161,959.9999999999999,1645.321353147847,True,False,0.0,100.0,18,0,0,0
833,168,863.9999999999999,1647.234746382108,True,False,0.0,100.0,20,0,0,0
834,169,959.9999999999999,1650.0985726501974,True,False,0.0,100.0,23,0,0,0
835,154,1104.0,1654.3880797869465,True,False,0.0,100.0,18,0,0,0
836,153,863.9999999999999,1656.2561393880117,True,False,0.0,100.0,16,0,0,0
837,141,768.0,1657.1548586910717,True,False,0.0,100.0,14,0,0,0
838,125,671.9999999999999,1657.0890843976163,True,False,5.0,100.0,11,0,0,0
839,129,527.9999999999999,1655.5836389756282,True,False,0.0,100.0,16,0,0,0
840,123,768.0,1656.4857207807502,True,False,0.0,100.0,14,0,0,0
841,123,671.9999999999999,1656.4232921768464,True,False,5.0,100.0,12,0,0,0
842,118,576.0,1655.4011757159622,True,False,10.0,100.0,14,0,0,0
843,135,671.9999999999999,1655.3441698373824,True,False,5.0,100.0,22,0,0,0
844,133,1055.9999999999998,1659.1274489881955,True,False,0.0,100.0,17,0,0,0
845,127,815.9999999999999,1660.4918117432546,True,False,5.0,100.0,10,0,0,0
846,115,479.99999999999994,1658.4893526845383,True,False,10.0,100.0,11,0,0,0
847,116,527.9999999999999,1656.9769059211155,True,False,15.0,100.0,14,0,0,0
848,111,671.9999999999999,1656.91202139151,True,False,20.0,100.0,13,0,0,0
849,106,624.0,1656.3674612845525,True,False,25.0,100.0,14,0,0,0
850,100,671.9999999999999,1656.3056239781297,True,False,30.0,100.0,12,0,0,0
851,94,576.0,1655.284095858239,True,False,35.0,100.0,13,0,0,0
852,92,624.0,1654.7476753789479,True,False,40.0,100.0,10,0,0,0
853,91,479.99999999999994,1652.7739370020531,True,False,45.0,100.0,11,0,0,0
854,91,527.9999999999999,1651.290067317043,True,False,50.0,100.0,8,0,0,0
855,87,384.0,1648.3736169804577,True,False,55.0,100.0,7,0,0,0
856,84,335.99999999999994,1644.9917488955555,True,False,60.0,100.0,9,0,0,0
857,90,431.99999999999994,1642.5867901510776,True,False,65.0,100.0,10,0,0,0
858,88,479.99999999999994,1640.6738562003222,True,False,70.0,100.0,7,0,0,0
859,102,335.99999999999994,1637.3304869193207,True,False,65.0,100.0,17,0,0,0
860,115,815.9999999999999,1638.8038344847241,True,False,60.0,100.0,15,0,0,0
861,112,720.0,1639.3098153123005,True,False,65.0,100.0,11,0,0,0
862,114,527.9999999999999,1637.893266235739,True,False,70.0,100.0,12,1,0,0
863,103,624.0,1637.4437999045604,True,False,75.0,100.0,10,0,0,0
864,113,479.99999999999994,1635.5565809050377,True,False,70.0,100.0,17,0,0,0
865,107,815.9999999999999,1637.0387980005125,True,False,74.71428571428571,100.0,12,0,0,0
866,109,576.0,1636.11360401051,True,False,73.85714285714286,100.0,13,0,0,0
867,111,624.0,1635.6730359904575,True,False,73.0,100.0,14,0,0,0
868,92,671.9999999999999,1635.7146708105051,True,False,78.0,100.0,6,1,0,0
869,99,335.99999999999994,1632.3960974564527,True,False,73.0,100.0,15,0,0,0
870,103,720.0,1632.9341169691704,True,False,68.0,100.0,14,0,0,0
871,101,671.9999999999999,1632.9894463843245,True,False,73.0,100.0,11,0,0,0
872,100,527.9999999999999,1631.604499152403,True,False,68.0,100.0,15,0,0,0
873,103,720.0,1632.146476656641,True,False,73.0,100.0,13,0,0,0
874,102,624.0,1631.7257442733578,True,False,77.28571428571429,100.0,9,0,0,0
875,112,431.99999999999994,1629.387115551991,True,False,72.28571428571429,100.0,16,0,0,0
876,112,768.0,1630.420179974231,True,False,67.28571428571429,100.0,15,0,0,0
877,116,720.0,1630.9680790743598,True,False,62.28571428571429,100.0,14,0,0,0
878,126,671.9999999999999,1631.033238678988,True,False,57.28571428571429,100.0,20,0,0,0
879,130,959.9999999999999,1633.978072485593,True,False,62.28571428571429,100.0,13,0,0,0
880,127,624.0,1633.548182123165,True,False,67.28571428571429,100.0,13,0,0,0
881,130,624.0,1633.1204412125492,True,False,62.28571428571429,100.0,15,0,0,0
882,134,720.0,1633.6548390064863,True,False,57.28571428571429,100.0,20,0,0,0
883,134,959.9999999999999,1636.5865648114539,True,False,52.28571428571429,100.0,16,0,0,0
884,125,768.0,1637.5836319873965,True,False,47.28571428571429,100.0,14,0,0,0
885,143,671.9999999999999,1637.6157138274596,True,False,42.28571428571429,100.0,19,0,0,0
886,141,912.0,1640.0476352583223,True,False,37.28571428571429,100.0,18,0,0,0
887,145,863.9999999999999,1641.9873970820306,True,False,32.28571428571429,100.0,17,0,0,0
888,141,815.9999999999999,1643.4374600966205,True,False,27.285714285714292,100.0,16,0,0,0
889,127,768.0,1644.4002727961374,True,False,22.285714285714292,100.0,14,0,0,0
890,129,671.9999999999999,1644.3982714321567,True,False,17.285714285714292,100.0,16,0,0,0
891,139,768.0,1645.3562800749958,True,False,12.285714285714292,100.0,18,0,0,0
892,158,863.9999999999999,1647.2694986746208,True,False,7.285714285714292,100.0,20,0,0,0
893,145,959.9999999999999,1650.1331511812477,True,False,2.285714285714292,100.0,14,0,0,0
894,142,671.9999999999999,1650.1024854253415,True,False,0.0,100.0,14,0,0,0
895,137,671.9999999999999,1650.0719729982147,True,False,0.0,100.0,14,0,0,0
896,133,671.9999999999999,1650.0416131332236,True,False,5.0,100.0,12,0,0,0
897,133,576.0,1649.0514050675574,True,False,0.0,100.0,16,0,0,0
898,134,768.0,1649.9861480422196,True,False,0.0,100.0,16,0,0,0
899,137,768.0,1650.9162173020086,True,False,0.0,100.0,16,0,0,0
900,144,768.0,1651.8416362154985,True,False,0.0,100.0,20,0,0,0
901,153,959.9999999999999,1654.682428034421,True,False,0.0,100.0,20,0,0,0
902,160,959.9999999999999,1657.509015894249,True,False,0.0,100.0,22,0,0,0
903,149,1055.9999999999998,1661.2814708147778,True,False,0.0,100.0,17,0,0,0
904,147,815.9999999999999,1662.6350634607038,True,False,0.0,100.0,18,0,0,0
905,138,863.9999999999999,1664.4618881434003,True,False,5.0,100.0,13,0,0,0
906,135,624.0,1663.8795787026834,True,False,0.0,100.0,15,0,0,0
907,131,720.0,1664.26018080917,True,False,5.0,100.0,13,0,0,0
908,119,624.0,1663.6788799051242,True,False,10.0,100.0,14,0,0,0
909,122,671.9999999999999,1663.5804855055985,True,False,15.0,100.0,14,0,0,0
910,115,671.9999999999999,1663.4825830780705,True,False,20.0,100.0,12,0,0,0
911,107,576.0,1662.4251701626802,True,False,25.0,100.0,8,1,0,0
912,113,431.99999999999994,1659.9330443118668,True,False,30.0,100.0,13,0,0,0
913,121,624.0,1659.3733790903075,True,False,25.0,100.0,17,0,0,0
914,114,815.9999999999999,1660.736512194856,True,False,20.0,100.0,14,0,0,0
915,103,671.9999999999999,1660.6528296338818,True,False,25.0,100.0,13,0,0,0
916,97,624.0,1660.0895654857125,True,False,30.0,100.0,11,0,0,0
917,100,527.9999999999999,1658.5691176582839,True,False,35.0,100.0,13,0,0,0
918,92,624.0,1658.0162720699925,True,False,40.0,100.0,7,0,0,0
919,84,335.99999999999994,1654.5861907096426,True,False,45.0,100.0,7,0,0,0
920,74,335.99999999999994,1651.1732597560942,True,False,50.0,100.0,6,0,0,0
921,75,288.0,1647.2973934573138,True,False,55.0,100.0,9,0,0,0
922,73,431.99999999999994,1644.8809064900272,True,False,60.0,100.0,7,0,0,0
923,71,335.99999999999994,1641.516501957577,True,False,65.0,100.0,10,0,0,0
924,74,479.99999999999994,1639.608919447789,True,False,70.0,100.0,9,0,0,0
925,78,431.99999999999994,1637.2308748505502,True,False,74.71428571428571,100.0,12,0,0,0
926,73,576.0,1636.3047204762975,True,False,79.71428571428571,100.0,6,0,0,0
927,68,288.0,1632.503196873916,True,False,79.0,100.0,7,0,0,0
928,72,335.99999999999994,1629.2006808895464,True,False,76.42857142857143,100.0,10,0,0,0
929,83,479.99999999999994,1627.3546774850988,True,False,73.85714285714286,100.0,13,0,0,0
930,74,624.0,1626.9579040976732,True,False,78.85714285714286,100.0,7,0,0,0
931,74,335.99999999999994,1623.6831145771848,True,False,75.57142857142857,100.0,11,0,0,0
932,84,527.9999999999999,1622.344699004299,True,False,73.85714285714286,100.0,13,0,0,0
933,77,624.0,1621.9729755092774,True,False,76.42857142857143,100.0,10,0,0,0
934,73,479.99999999999994,1620.163110631731,True,False,79.0,100.0,7,0,0,0
935,69,335.99999999999994,1616.9222950785722,True,False,79.85714285714286,100.0,6,0,0,0
936,71,288.0,1613.2176836031795,True,False,76.42857142857143,100.0,10,0,0,0
937,66,479.99999999999994,1611.4515951851636,True,False,77.28571428571429,100.0,9,0,0,0
938,76,431.99999999999994,1609.2143372092378,True,False,75.57142857142857,100.0,11,0,0,0
939,83,527.9999999999999,1607.9482655231916,True,False,74.71428571428571,100.0,12,0,0,0
940,90,576.0,1607.1685241955756,True,False,73.0,100.0,14,0,0,0
941,100,671.9999999999999,1607.3526815745977,True,False,73.85714285714286,100.0,13,0,0,0
942,100,624.0,1607.0559181667247,True,False,74.71428571428571,100.0,12,0,0,0
943,92,576.0,1606.280638575891,True,False,76.42857142857143,100.0,10,0,0,0
944,110,479.99999999999994,1604.5492353830116,True,False,71.42857142857143,100.0,19,0,0,0
945,106,912.0,1607.1464892060965,True,False,75.57142857142857,100.0,11,0,0,0
946,101,527.9999999999999,1605.890756760066,True,False,74.71428571428571,100.0,12,0,0,0
947,88,576.0,1605.1213029762657,True,False,79.71428571428571,100.0,4,0,0,0
948,83,192.0,1600.5156964613843,True,False,76.22285714285715,100.0,10,0,0,0
949,90,479.99999999999994,1598.8131179790773,True,False,75.57142857142857,100.0,11,0,0,0
950,99,527.9999999999999,1597.599052389182,True,False,73.0,100.0,14,0,0,0
951,105,671.9999999999999,1597.831057127236,True,False,73.85714285714286,100.0,13,0,0,0
952,112,624.0,1597.5819018415998,True,False,68.85714285714286,100.0,15,0,0,0
953,102,720.0,1598.2939923323918,True,False,73.85714285714286,100.0,11,0,0,0
954,98,527.9999999999999,1597.0825223707297,True,False,78.14285714285714,100.0,8,0,0,0
955,99,384.0,1594.4371097588762,True,False,75.57142857142857,100.0,11,0,0,0
956,92,527.9999999999999,1593.2449242100818,True,False,77.28571428571429,100.0,9,0,0,0
957,92,431.99999999999994,1591.0986995890314,True,False,74.71428571428571,100.0,12,0,0,0
958,93,576.0,1590.4032060910863,True,False,74.71428571428571,100.0,12,0,0,0
959,104,576.0,1589.7111900606308,True,False,73.85714285714286,100.0,12,1,0,0
960,109,624.0,1589.5026341103276,True,False,73.0,100.0,14,0,0,0
961,111,671.9999999999999,1589.775120939776,True,False,74.71428571428571,100.0,12,0,0,0
962,97,576.0,1589.086245335077,True,False,78.14285714285714,100.0,8,0,0,0
963,90,384.0,1586.4808141084015,True,False,78.14285714285714,100.0,8,0,0,0
964,73,384.0,1583.8884100378596,True,False,78.14285714285714,100.0,8,0,0,0
965,72,384.0,1581.3089679876703,True,False,77.28571428571429,100.0,9,0,0,0
966,83,431.99999999999994,1579.222423147732,True,False,74.71428571428571,100.0,12,0,0,0
967,79,576.0,1578.5863110319933,True,False,77.28571428571429,100.0,9,0,0,0
968,83,431.99999999999994,1576.5133794768333,True,False,74.71428571428571,100.0,12,0,0,0
969,83,576.0,1575.8908125794492,True,False,77.28571428571429,100.0,9,0,0,0
970,75,431.99999999999994,1573.831358516552,True,False,80.71428571428572,100.0,5,0,0,0
971,81,239.99999999999997,1569.8622017239693,True,False,75.71428571428572,100.0,11,0,0,0
972,79,527.9999999999999,1568.7928907153494,True,False,77.28571428571429,100.0,9,0,0,0
973,76,431.99999999999994,1566.7689262617725,True,False,77.28571428571429,100.0,9,0,0,0
974,75,431.99999999999994,1564.7550816304638,True,False,78.14285714285714,100.0,8,0,0,0
975,72,384.0,1562.2713062223115,True,False,76.42857142857143,100.0,10,0,0,0
976,69,479.99999999999994,1560.7599496912,True,False,79.85714285714286,100.0,6,0,0,0
977,72,288.0,1557.336149942744,True,False,75.57142857142857,100.0,11,0,0,0
978,71,527.9999999999999,1556.3294691930303,True,False,77.28571428571429,100.0,9,0,0,0
979,70,431.99999999999994,1554.3678218470652,True,False,79.0,100.0,7,0,0,0
980,68,335.99999999999994,1551.4559827378298,True,False,77.28571428571429,100.0,9,0,0,0
981,63,431.99999999999994,1549.5187028241407,True,False,78.14285714285714,100.0,8,0,0,0
982,62,384.0,1547.11110931002,True,False,79.0,100.0,7,0,0,0
983,72,335.99999999999994,1544.23555376347,True,False,77.28571428571429,100.0,9,0,0,0
984,74,431.99999999999994,1542.3343759946526,True,False,76.42857142857143,100.0,10,0,0,0
985,65,479.99999999999994,1540.9227041146794,True,False,81.42857142857143,100.0,3,0,0,0
986,70,144.0,1536.158090594106,True,False,77.97142857142856,100.0,8,0,0,0
987,70,384.0,1533.8173001411353,True,False,77.28571428571429,100.0,9,0,0,0
988,63,431.99999999999994,1531.9682136404297,True,False,76.42857142857143,100.0,10,0,0,0
989,61,479.99999999999994,1530.6083725722276,True,False,78.14285714285714,100.0,8,0,0,0
990,54,384.0,1528.2953307093665,True,False,80.71428571428572,100.0,5,0,0,0
991,67,239.99999999999997,1524.5538540558196,True,False,75.71428571428572,100.0,13,0,0,0
992,68,624.0,1524.6710847855404,True,False,78.14285714285714,100.0,8,0,0,0
993,74,384.0,1522.3877293616126,True,False,77.28571428571429,100.0,9,0,0,0
994,71,431.99999999999994,1520.5957907148045,True,False,79.85714285714286,100.0,6,0,0,0
995,75,288.0,1517.3728117612304,True,False,75.57142857142857,100.0,11,0,0,0
996,76,527.9999999999999,1516.5659477024242,True,False,74.71428571428571,100.0,12,0,0,0
997,89,576.0,1516.243117963912,True,False,74.71428571428571,100.0,12,0,0,0
998,92,576.0,1515.9219023740925,True,False,77.28571428571429,100.0,9,0,0,0
999,96,431.99999999999994,1514.162292862222,True,False,74.71428571428571,100.0,12,0,0,0
1000,95,576.0,1513.851481397911,True,False,79.0,100.0,7,0,0,0
1001,91,335.99999999999994,1511.1422239909214,True,False,74.71428571428571,100.0,12,0,0,0
1002,96,576.0,1510.8465128709668,True,False,73.85714285714286,100.0,13,0,0,0
1003,103,624.0,1511.032280306612,True,False,73.85714285714286,100.0,13,0,0,0
1004,105,624.0,1511.217118905079,True,False,68.85714285714286,100.0,15,0,0,0
1005,107,720.0,1512.3610333105535,True,False,73.85714285714286,100.0,13,0,0,0
1006,113,624.0,1512.5392281440006,True,False,68.85714285714286,100.0,18,0,0,0
1007,114,863.9999999999999,1515.1165320032806,True,False,63.85714285714286,100.0,15,0,0,0
1008,115,720.0,1516.2409493432642,True,False,58.85714285714286,100.0,20,0,0,0
1009,98,959.9999999999999,1519.759744596548,True,False,63.85714285714286,100.0,11,0,0,0
1010,85,527.9999999999999,1518.9409458735652,True,False,68.85714285714286,100.0,8,0,0,0
1011,83,384.0,1516.6862411441973,True,False,73.85714285714286,100.0,8,0,0,0
1012,87,384.0,1514.4428099384763,True,False,73.0,100.0,14,0,0,0
1013,87,671.9999999999999,1515.090595888784,True,False,78.0,100.0,8,0,0,0
1014,86,384.0,1512.8551429093402,True,False,74.71428571428571,100.0,12,0,0,0
1015,85,576.0,1512.5508671947935,True,False,76.42857142857143,100.0,10,0,0,0
1016,83,479.99999999999994,1511.2881128588194,True,False,75.57142857142857,100.0,11,0,0,0
1017,79,527.9999999999999,1510.5116722945254,True,False,79.0,100.0,7,0,0,0
1018,79,335.99999999999994,1507.8191139330527,True,False,76.42857142857143,100.0,10,0,0,0
1019,72,479.99999999999994,1506.5800183633874,True,False,79.85714285714286,100.0,6,0,0,0
1020,73,288.0,1503.4271182715704,True,False,79.0,100.0,7,0,0,0
1021,69,335.99999999999994,1500.7699826802125,True,False,80.71428571428572,100.0,5,0,0,0
1022,66,239.99999999999997,1497.1661327668114,True,False,80.71428571428572,100.0,5,0,0,0
1023,82,239.99999999999997,1493.5803021029774,True,False,75.71428571428572,100.0,14,0,0,0
1024,85,671.9999999999999,1494.3324005924626,True,False,75.57142857142857,100.0,11,0,0,0
1025,76,527.9999999999999,1493.6407385895002,True,False,78.14285714285714,100.0,8,0,0,0
1026,84,384.0,1491.5125348965528,True,False,73.85714285714286,100.0,13,0,0,0
1027,100,624.0,1491.79497222207,True,False,68.85714285714286,100.0,17,0,0,0
1028,99,815.9999999999999,1493.9959973609598,True,False,73.85714285714286,100.0,11,0,0,0
1029,99,527.9999999999999,1493.306017374155,True,False,75.57142857142857,100.0,11,0,0,0
1030,84,527.9999999999999,1492.6194872872843,True,False,79.85714285714286,100.0,6,0,0,0
1031,75,288.0,1489.5363898508479,True,False,84.85714285714286,100.0,2,0,0,0
1032,83,96.0,1484.5487079015936,True,False,79.85714285714286,100.0,13,0,0,0
1033,89,624.0,1484.8659643620856,True,False,74.85714285714286,100.0,14,0,0,0
1034,95,671.9999999999999,1485.6616345402751,True,False,74.71428571428571,100.0,12,0,0,0
1035,100,576.0,1485.4933263675737,True,False,73.85714285714286,100.0,13,0,0,0
1036,93,624.0,1485.8058597357358,True,False,78.85714285714286,100.0,6,0,0,0
1037,92,288.0,1482.756830437057,True,False,74.71428571428571,100.0,12,0,0,0
1038,86,576.0,1482.6030462848717,True,False,79.0,100.0,7,0,0,0
1039,97,335.99999999999994,1480.0500310534474,True,False,74.0,100.0,14,0,0,0
1040,104,671.9999999999999,1480.8697808981801,True,False,73.0,100.0,14,0,0,0
1041,106,671.9999999999999,1481.6854319936892,True,False,74.71428571428571,100.0,11,1,0,0
1042,123,576.0,1481.5370048337209,True,False,69.71428571428571,100.0,20,0,0,0
1043,109,959.9999999999999,1485.2293198095522,True,False,74.71428571428571,100.0,7,0,0,0
1044,104,335.99999999999994,1482.6631732105045,True,False,76.42857142857143,100.0,10,0,0,0
1045,104,479.99999999999994,1481.549857344452,True,False,73.85714285714286,100.0,13,0,0,0
1046,117,624.0,1481.8821080577297,True,False,68.85714285714286,100.0,17,0,0,0
1047,127,815.9999999999999,1484.132697517441,True,False,63.85714285714286,100.0,17,0,0,0
1048,116,815.9999999999999,1486.372034029854,True,False,68.85714285714286,100.0,10,0,0,0
1049,125,479.99999999999994,1485.2401738597046,True,False,63.85714285714286,100.0,17,0,0,0
1050,129,815.9999999999999,1487.473972990406,True,False,58.85714285714286,100.0,17,0,0,0
1051,129,815.9999999999999,1489.696603125454,True,False,53.85714285714286,100.0,18,0,0,0
1052,127,863.9999999999999,1492.3881201098268,True,False,48.85714285714286,100.0,16,0,0,0
1053,127,768.0,1494.1061795092776,True,False,53.85714285714286,100.0,13,0,0,0
1054,139,624.0,1494.375648611731,True,False,48.85714285714286,100.0,22,0,0,0
1055,137,1055.9999999999998,1498.9637703686724,True,False,43.85714285714286,100.0,15,0,0,0
1056,138,720.0,1500.168951516829,True,False,38.85714285714286,100.0,16,0,0,0
1057,148,768.0,1501.848106759245,True,False,33.85714285714286,100.0,17,1,0,0
1058,146,863.9999999999999,1504.4788662254487,True,False,28.85714285714286,100.0,17,0,0,0
1059,149,815.9999999999999,1506.6164718943214,True,False,23.85714285714286,100.0,17,0,0,0
1060,137,815.9999999999999,1508.7433895348497,True,False,18.85714285714286,100.0,16,0,0,0
1061,123,768.0,1510.3796725871755,True,False,23.85714285714286,100.0,13,0,0,0
1062,111,624.0,1510.5677742242397,True,False,28.85714285714286,100.0,12,0,0,0
1063,114,576.0,1510.2749353531185,True,False,33.85714285714286,100.0,13,0,0,0
1064,113,624.0,1510.463560676353,True,False,38.85714285714286,100.0,12,0,0,0
1065,111,576.0,1510.171242872971,True,False,33.85714285714286,100.0,16,0,0,0
1066,115,768.0,1511.8003866586062,True,False,38.85714285714286,100.0,13,0,0,0
1067,116,624.0,1511.981384725313,True,False,33.85714285714286,100.0,15,0,0,0
1068,112,720.0,1513.1214778016865,True,False,38.85714285714286,100.0,11,1,0,0
1069,106,576.0,1512.8158704126781,True,False,33.85714285714286,100.0,15,0,0,0
1070,117,720.0,1513.9517910606148,True,False,28.85714285714286,100.0,16,0,0,0
1071,122,768.0,1515.5620321053118,True,False,23.85714285714286,100.0,16,0,0,0
1072,122,768.0,1517.1642219447851,True,False,28.85714285714286,100.0,12,0,0,0
1073,126,576.0,1516.8384008350613,True,False,33.85714285714286,100.0,13,0,0,0
1074,125,624.0,1516.994208830886,True,False,28.85714285714286,100.0,19,0,0,0
1075,102,912.0,1520.0292377867315,True,False,33.85714285714286,100.0,9,0,0,0
1076,93,431.99999999999994,1518.2490915977978,True,False,38.85714285714286,100.0,9,0,0,0
1077,82,431.99999999999994,1516.477846139809,True,False,43.85714285714286,100.0,6,0,0,0
1078,77,288.0,1513.2754569091098,True,False,48.85714285714286,100.0,10,0,0,0
1079,72,479.99999999999994,1512.0090796245643,True,False,53.85714285714286,100.0,8,0,0,0
1080,79,384.0,1509.7890342264413,True,False,58.85714285714286,100.0,12,0,0,0
1081,78,576.0,1509.5000890553092,True,False,63.85714285714286,100.0,9,0,0,0
1082,76,431.99999999999994,1507.7725886100327,True,False,68.85714285714286,100.0,8,0,0,0
1083,73,384.0,1505.5737256669825,True,False,73.85714285714286,100.0,8,0,0,0
1084,63,384.0,1503.3858570386476,True,False,78.85714285714286,100.0,6,0,0,0
1085,57,288.0,1500.2489277534544,True,False,80.71428571428572,100.0,5,0,0,0
1086,66,239.99999999999997,1496.6476831146872,True,False,76.42857142857143,100.0,10,0,0,0
1087,68,479.99999999999994,1495.4644446991138,True,False,79.0,100.0,6,1,0,0
1088,72,335.99999999999994,1492.847122475618,True,False,75.57142857142857,100.0,11,0,0,0
1089,64,527.9999999999999,1492.16288686324,True,False,79.85714285714286,100.0,6,0,0,0
1090,61,288.0,1489.0820724289238,True,False,79.85714285714286,100.0,6,0,0,0
1091,58,288.0,1486.0166620667792,True,False,80.71428571428572,100.0,5,0,0,0
1092,55,239.99999999999997,1482.4865787564454,True,False,79.85714285714286,100.0,6,0,0,0
1093,48,288.0,1479.4541458626632,True,False,80.71428571428572,100.0,5,0,0,0
1094,57,239.99999999999997,1475.9568751333497,True,False,76.42857142857143,100.0,10,0,0,0
1095,50,479.99999999999994,1474.877090757683,True,False,80.71428571428572,100.0,5,0,0,0
1096,57,239.99999999999997,1471.4027053038944,True,False,78.14285714285714,100.0,8,0,0,0
1097,53,384.0,1469.3856917773749,True,False,83.14285714285714,100.0,4,0,0,0
1098,54,192.0,1465.458763318488,True,False,79.78857142857143,100.0,6,0,0,0
1099,50,288.0,1462.5114695018956,True,False,79.85714285714286,100.0,6,0,0,0
1100,64,288.0,1459.5789121543862,True,False,75.57142857142857,100.0,11,0,0,0
1101,62,527.9999999999999,1459.0610175936142,True,False,79.85714285714286,100.0,6,0,0,0
1102,66,288.0,1456.145712505646,True,False,77.28571428571429,100.0,8,1,0,0
1103,80,431.99999999999994,1454.684983943118,True,False,76.42857142857143,100.0,10,0,0,0
1104,83,479.99999999999994,1453.7115590234023,True,False,75.57142857142857,100.0,11,0,0,0
1105,94,527.9999999999999,1453.2230012282853,True,False,73.85714285714286,100.0,13,0,0,0
1106,86,624.0,1453.6968862221438,True,False,78.85714285714286,100.0,6,0,0,0
1107,84,288.0,1450.808401791033,True,False,79.0,100.0,7,0,0,0
1108,84,335.99999999999994,1448.4143597820778,True,False,77.28571428571429,100.0,9,0,0,0
1109,100,431.99999999999994,1446.9922879831674,True,False,72.28571428571429,100.0,16,0,0,0
1110,101,768.0,1448.9373265432516,True,False,67.28571428571429,100.0,14,0,0,0
1111,100,671.9999999999999,1449.9126399105353,True,False,72.28571428571429,100.0,11,1,0,0
1112,102,576.0,1449.9230767109825,True,False,67.28571428571429,100.0,15,0,0,0
1113,106,720.0,1451.3734613274275,True,False,72.28571428571429,100.0,13,0,0,0
1114,110,624.0,1451.8565940207905,True,False,67.28571428571429,100.0,15,0,0,0
1115,105,720.0,1453.2973110506864,True,False,72.28571428571429,100.0,10,0,0,0
1116,109,479.99999999999994,1452.330824495433,True,False,73.0,100.0,14,0,0,0
1117,116,671.9999999999999,1453.2891703729558,True,False,73.0,100.0,14,0,0,0
1118,117,671.9999999999999,1454.242724521091,True,False,73.0,100.0,14,0,0,0
1119,124,671.9999999999999,1455.1915108984856,True,False,68.0,100.0,17,0,0,0
1120,111,815.9999999999999,1457.575553343993,True,False,73.0,100.0,11,0,0,0
1121,114,527.9999999999999,1457.0676755772731,True,False,68.0,100.0,15,0,0,0
1122,114,720.0,1458.4823371993868,True,False,63.0,100.0,15,1,0,0
1123,116,768.0,1460.36992551339,True,False,58.0,100.0,15,0,0,0
1124,106,720.0,1461.768075885823,True,False,63.0,100.0,9,0,0,0
1125,109,431.99999999999994,1460.279235506394,True,False,68.0,100.0,13,0,0,0
1126,125,624.0,1460.7178393288618,True,False,63.0,100.0,19,0,0,0
1127,107,912.0,1464.0342501322175,True,False,68.0,100.0,10,0,0,0
1128,114,479.99999999999994,1463.0140788815563,True,False,63.0,100.0,17,0,0,0
1129,123,815.9999999999999,1465.3590084871485,True,False,58.0,100.0,17,0,0,0
1130,120,815.9999999999999,1467.6922134447127,True,False,53.0,100.0,14,0,0,0
1131,116,671.9999999999999,1468.5737523774892,True,False,58.0,100.0,12,0,0,0
1132,131,576.0,1468.4908836156017,True,False,53.0,100.0,21,0,0,0
1133,133,1007.9999999999999,1472.7284291975236,True,False,48.0,100.0,20,0,0,0
1134,137,959.9999999999999,1476.464787051536,True,False,43.0,100.0,15,1,0,0
1135,136,768.0,1478.2624631162782,True,False,48.0,100.0,13,0,0,0
1136,122,624.0,1478.6111508006968,True,False,53.0,100.0,12,0,0,0
1137,121,576.0,1478.4780950466934,True,False,58.0,100.0,14,0,0,0
1138,117,671.9999999999999,1479.30570457146,True,False,53.0,100.0,15,0,0,0
1139,107,720.0,1480.6091760486026,True,False,58.0,100.0,11,0,0,0
1140,113,527.9999999999999,1479.9861301683595,True,False,53.0,100.0,15,0,0,0
1141,118,720.0,1481.2861995175176,True,False,58.0,100.0,12,0,0,0
1142,116,576.0,1481.13976851993,True,False,63.0,100.0,12,0,0,0
1143,104,576.0,1480.9940696773303,True,False,68.0,100.0,9,0,0,0
1144,101,431.99999999999994,1479.4090993289437,True,False,73.0,100.0,13,0,0,0
1145,111,624.0,1479.752053832299,True,False,68.0,100.0,17,0,0,0
1146,119,815.9999999999999,1482.0132935631375,True,False,63.0,100.0,16,0,0,0
1147,99,768.0,1483.7832270953218,True,False,68.0,100.0,8,0,0,0
1148,104,384.0,1481.704310959845,True,False,73.0,100.0,13,1,0,0
1149,93,671.9999999999999,1482.5157894050458,True,False,78.0,100.0,8,0,0,0
1150,86,384.0,1480.4432104580205,True,False,76.42857142857143,100.0,10,0,0,0
1151,79,479.99999999999994,1479.3409944057305,True,False,77.28571428571429,100.0,9,0,0,0
1152,76,431.99999999999994,1477.7642894337018,True,False,77.28571428571429,100.0,9,0,0,0
1153,66,431.99999999999994,1476.1954679865332,True,False,79.85714285714286,100.0,6,0,0,0
1154,69,288.0,1473.1944906466006,True,False,76.42857142857143,100.0,10,0,0,0
