time_step,neutron_id,x,y,type
0,0,7,6,fast
0,2,3,9,fast
0,3,12,8,fast
0,4,5,7,fast
0,5,3,7,fast
0,6,3,7,epithermal
0,7,1,9,fast
0,8,7,5,fast
0,9,8,1,fast
0,10,8,12,fast
0,11,4,3,epithermal
0,13,3,7,epithermal
0,15,10,11,fast
0,17,10,8,fast
0,18,6,0,fast
0,19,12,5,fast
0,21,10,4,fast
0,22,1,8,fast
0,23,5,9,fast
0,24,9,8,fast
0,25,0,12,fast
0,26,12,13,fast
0,28,10,2,fast
0,29,7,14,fast
0,31,2,2,fast
0,32,5,12,fast
0,33,6,8,epithermal
0,36,12,4,fast
0,38,6,13,epithermal
0,41,9,7,fast
0,43,10,14,fast
0,44,13,2,fast
0,45,11,3,fast
0,46,10,8,epithermal
0,47,6,2,fast
0,48,9,10,fast
0,50,8,12,epithermal
0,51,6,11,fast
0,52,6,7,fast
0,53,4,12,fast
0,54,12,4,fast
0,55,5,13,epithermal
0,56,5,5,epithermal
0,60,4,13,fast
0,61,2,12,fast
0,62,4,6,fast
0,63,6,10,fast
0,64,13,11,fast
0,65,3,9,fast
0,68,4,13,fast
0,70,13,11,fast
0,72,3,2,fast
0,73,6,10,fast
0,74,7,12,fast
0,75,12,1,fast
0,78,0,14,fast
0,79,12,14,fast
0,80,11,8,epithermal
0,83,3,5,fast
0,84,12,8,fast
0,85,1,13,fast
0,86,2,3,fast
0,87,3,12,fast
0,88,8,13,fast
0,89,7,6,fast
0,90,11,4,fast
0,91,0,0,fast
0,94,11,10,fast
0,96,11,9,epithermal
0,97,3,6,fast
0,98,12,12,fast
0,99,2,9,epithermal
0,100,12,12,fast
0,101,1,6,fast
0,105,13,11,epithermal
0,107,4,9,fast
0,109,7,7,fast
0,110,4,8,epithermal
0,111,4,7,fast
0,114,13,9,fast
0,115,5,14,fast
0,117,2,5,fast
0,120,2,3,epithermal
0,121,12,10,fast
0,122,6,2,fast
0,123,13,6,epithermal
0,124,2,12,fast
0,125,8,11,epithermal
