time_step,neutron_id,x,y,type
0,129,10,5,fast
0,130,11,7,fast
0,131,4,11,epithermal
0,132,8,7,fast
0,133,9,6,epithermal
0,134,7,10,fast
0,137,8,5,fast
0,138,3,8,epithermal
0,139,9,9,fast
0,142,0,6,fast
0,143,0,3,fast
0,144,5,5,fast
0,145,7,3,fast
0,146,11,11,fast
0,148,10,3,fast
0,149,10,2,fast
0,150,11,10,fast
0,152,3,6,fast
0,153,7,8,fast
0,154,10,4,fast
0,155,10,11,fast
0,159,13,6,fast
0,160,6,13,fast
0,161,10,11,epithermal
0,163,1,0,fast
0,164,4,11,fast
0,167,14,6,fast
0,169,11,1,fast
0,170,11,11,fast
0,172,2,12,epithermal
0,173,2,12,fast
0,174,9,0,fast
0,178,0,5,epithermal
0,180,1,1,fast
0,183,0,4,fast
0,185,8,12,fast
0,187,11,2,epithermal
0,188,4,11,epithermal
0,190,2,1,fast
0,191,8,2,fast
0,192,2,5,fast
0,195,6,11,epithermal
0,196,10,1,epithermal
0,197,3,14,epithermal
0,198,2,6,fast
0,199,3,14,epithermal
1,0,10,3,fast
1,2,9,1,fast
1,4,9,3,thermal
1,5,14,8,epithermal
1,9,10,9,fast
1,10,7,12,fast
1,12,0,10,thermal
1,15,9,10,fast
1,16,5,9,fast
1,17,6,3,epithermal
1,19,0,9,fast
1,22,3,7,epithermal
1,23,6,7,fast
1,26,10,13,thermal
1,29,14,6,fast
1,33,12,1,epithermal
1,34,1,4,fast
1,35,2,9,fast
1,37,3,4,epithermal
1,38,10,6,fast
1,39,9,5,fast
1,42,3,3,fast
1,43,6,9,epithermal
1,44,5,0,fast
1,45,8,1,fast
1,46,3,10,epithermal
1,49,3,11,fast
1,50,9,2,fast
1,52,2,2,fast
1,54,13,8,epithermal
1,56,10,5,fast
1,57,2,2,fast
1,58,4,4,fast
1,61,12,10,epithermal
1,66,13,13,fast
1,67,0,7,epithermal
1,68,1,13,fast
1,74,5,2,fast
1,78,10,12,thermal
1,79,4,11,epithermal
1,81,14,3,fast
1,82,8,2,epithermal
1,83,4,12,fast
1,85,3,5,epithermal
1,88,5,6,epithermal
1,90,6,13,fast
1,91,9,11,epithermal
1,93,8,9,fast
1,95,14,6,fast
1,99,4,0,fast
1,101,2,12,epithermal
1,106,12,11,epithermal
1,109,13,6,fast
1,115,11,5,fast
1,116,4,5,fast
1,119,4,9,epithermal
1,127,1,6,fast
1,128,10,11,fast
1,129,11,7,fast
1,130,12,7,epithermal
1,134,6,10,fast
1,137,8,6,fast
1,138,2,7,epithermal
1,139,11,9,epithermal
1,142,0,7,epithermal
1,143,0,1,epithermal
1,144,7,7,fast
1,145,6,2,fast
1,148,12,3,fast
1,149,12,2,fast
1,152,4,5,fast
1,153,6,8,epithermal
1,154,11,6,fast
1,155,9,11,fast
1,159,12,6,epithermal
1,161,10,13,thermal
1,170,10,11,fast
1,172,3,10,epithermal
1,173,4,10,fast
1,180,0,0,fast
1,185,10,10,fast
1,187,9,2,thermal
1,188,4,9,thermal
1,190,4,2,fast
1,191,6,4,fast
1,192,1,4,fast
1,196,11,1,epithermal
1,197,5,14,thermal
1,198,3,7,fast
2,200,9,3,fast
2,201,9,3,fast
2,202,0,10,fast
2,203,0,10,fast
2,204,0,10,fast
2,205,0,10,fast
2,206,0,10,fast
2,207,0,10,fast
2,208,10,12,fast
2,209,10,12,fast
2,210,10,12,fast
2,211,10,13,fast
2,212,10,13,fast
2,213,10,13,fast
2,214,9,2,fast
2,215,9,2,fast
2,216,9,2,fast
2,217,4,9,fast
2,0,8,4,fast
2,4,9,3,thermal
2,10,9,10,fast
2,12,0,10,thermal
2,15,11,10,epithermal
2,16,4,9,fast
2,17,8,2,epithermal
2,22,5,6,epithermal
2,23,7,9,fast
2,26,10,11,thermal
2,33,10,1,epithermal
2,34,1,2,fast
2,35,0,9,fast
2,39,7,3,fast
2,42,5,5,fast
2,43,4,9,epithermal
2,46,4,9,epithermal
2,49,3,12,fast
2,50,11,0,epithermal
2,54,11,8,epithermal
2,56,12,5,fast
2,58,4,3,fast
2,61,14,10,thermal
2,74,3,1,fast
2,78,10,12,thermal
2,79,3,11,thermal
2,82,8,4,epithermal
2,83,5,12,epithermal
2,88,4,7,epithermal
2,91,10,13,thermal
2,95,12,4,fast
2,99,6,2,fast
2,115,10,5,epithermal
2,116,3,7,fast
2,127,0,4,fast
2,128,12,12,fast
2,129,9,7,fast
2,130,10,7,epithermal
2,134,6,11,fast
2,137,6,6,epithermal
2,138,0,8,thermal
2,139,12,8,epithermal
2,143,1,1,epithermal
2,144,8,8,fast
2,145,6,1,epithermal
2,148,13,4,fast
2,149,10,1,fast
2,152,6,3,fast
2,153,4,9,epithermal
2,154,11,5,fast
2,159,13,6,thermal
2,161,10,13,thermal
2,170,11,9,fast
2,172,5,11,epithermal
2,173,6,11,fast
2,180,0,1,epithermal
2,187,9,2,thermal
2,188,4,9,thermal
2,190,5,2,epithermal
2,192,3,2,epithermal
2,197,7,14,thermal
2,198,3,6,fast
3,218,10,11,fast
3,219,10,11,fast
3,220,10,12,fast
3,221,10,13,fast
3,222,10,13,fast
3,223,0,8,fast
3,224,13,6,fast
3,225,13,6,fast
3,226,10,13,fast
3,227,7,14,fast
3,200,11,5,fast
3,201,9,4,fast
3,202,2,8,fast
3,204,2,10,fast
3,205,0,12,fast
3,206,1,10,fast
3,208,12,14,fast
3,209,11,13,epithermal
3,212,9,11,fast
3,213,12,13,fast
3,214,8,3,epithermal
3,215,7,1,fast
3,216,11,2,fast
3,217,5,10,fast
3,0,8,2,fast
3,10,8,10,fast
3,15,10,10,epithermal
3,16,4,8,epithermal
3,17,10,3,epithermal
3,22,4,6,thermal
3,26,10,11,thermal
3,35,1,10,fast
3,39,7,5,fast
3,43,2,7,thermal
3,46,2,9,epithermal
3,49,3,11,fast
3,54,12,10,thermal
3,56,10,7,fast
3,58,3,2,fast
3,74,3,2,fast
3,78,10,12,thermal
3,79,4,11,thermal
3,82,7,4,thermal
3,83,6,12,epithermal
3,88,4,9,epithermal
3,91,10,13,thermal
3,99,8,3,epithermal
3,115,9,5,thermal
3,116,1,8,fast
3,127,2,6,fast
3,128,13,12,fast
3,129,9,8,epithermal
3,138,0,8,thermal
3,139,10,8,epithermal
3,145,7,1,epithermal
3,148,12,6,fast
3,149,8,0,fast
3,152,4,3,fast
3,153,4,11,thermal
3,154,9,4,fast
3,159,13,6,thermal
3,161,10,13,thermal
3,170,13,11,fast
3,180,2,1,thermal
3,187,7,4,thermal
3,188,5,10,thermal
3,190,5,4,thermal
3,192,4,3,epithermal
3,197,7,14,thermal
4,228,2,7,fast
4,229,4,11,fast
4,230,10,13,fast
4,231,9,5,fast
4,232,9,5,fast
4,233,4,11,fast
4,234,5,10,fast
4,235,5,10,fast
4,236,5,10,fast
4,237,5,4,fast
4,218,10,10,epithermal
4,219,8,11,epithermal
4,220,9,12,fast
4,221,12,13,epithermal
4,222,10,14,epithermal
4,225,12,6,epithermal
4,226,8,13,fast
4,227,6,14,fast
4,200,13,6,fast
4,201,8,4,fast
4,202,4,8,fast
4,204,0,11,fast
4,205,0,10,fast
4,208,13,13,epithermal
4,209,11,11,epithermal
4,212,8,9,fast
4,213,12,11,fast
4,215,8,2,fast
4,216,9,3,fast
4,217,3,10,epithermal
4,0,10,2,epithermal
4,10,8,9,fast
4,15,12,9,epithermal
4,17,10,5,thermal
4,22,2,6,thermal
4,26,10,10,thermal
4,43,2,7,thermal
4,49,1,11,fast
4,54,14,12,thermal
4,56,12,7,fast
4,58,4,0,fast
4,74,5,2,epithermal
4,78,11,14,thermal
4,79,4,11,thermal
4,82,8,3,thermal
4,88,5,9,thermal
4,91,10,13,thermal
4,99,9,2,thermal
4,115,9,5,thermal
4,127,0,8,epithermal
4,138,1,10,thermal
4,148,10,4,epithermal
4,149,8,1,fast
4,152,5,3,fast
4,153,4,11,thermal
4,154,9,3,fast
4,159,12,5,thermal
4,170,11,12,fast
4,188,5,10,thermal
4,190,5,4,thermal
4,192,6,5,epithermal
4,197,9,12,thermal
5,238,10,10,fast
5,239,8,3,fast
5,240,5,10,fast
5,241,5,10,fast
5,228,3,9,fast
5,230,12,13,epithermal
5,231,11,3,fast
5,232,10,6,epithermal
5,233,5,10,fast
5,234,4,9,epithermal
5,235,5,12,epithermal
5,236,7,12,fast
5,218,9,12,epithermal
5,219,6,11,epithermal
5,220,7,11,fast
5,221,12,11,thermal
5,222,11,13,epithermal
5,225,11,8,epithermal
5,226,10,11,fast
5,227,4,12,fast
5,200,13,7,fast
5,201,8,3,epithermal
5,202,4,6,fast
5,204,2,11,fast
5,208,14,14,thermal
5,209,10,11,epithermal
5,213,14,11,fast
5,216,10,1,fast
5,217,3,9,epithermal
5,0,12,4,epithermal
5,10,10,11,fast
5,15,12,10,thermal
5,22,0,7,thermal
5,26,10,10,thermal
5,43,4,5,thermal
5,49,3,11,epithermal
5,56,13,5,fast
5,74,5,4,thermal
5,79,3,11,thermal
5,82,8,3,thermal
5,88,3,9,thermal
5,91,8,14,thermal
5,99,11,3,thermal
5,127,1,8,thermal
5,148,9,4,thermal
5,152,7,1,fast
5,153,2,12,thermal
5,154,7,3,epithermal
5,159,12,3,thermal
5,170,9,11,fast
5,188,5,10,thermal
5,190,3,5,thermal
5,192,7,4,epithermal
6,242,14,14,fast
6,243,0,7,fast
6,244,0,7,fast
6,245,5,4,fast
6,246,8,3,fast
6,247,8,3,fast
6,248,3,9,fast
6,249,11,3,fast
6,250,5,10,fast
6,251,5,10,fast
6,238,9,10,epithermal
6,239,8,5,fast
6,240,4,10,epithermal
6,241,7,8,fast
6,228,4,7,epithermal
6,231,11,5,fast
6,232,10,8,thermal
6,233,7,9,fast
6,234,4,10,thermal
6,236,7,13,fast
6,218,9,14,epithermal
6,219,5,9,epithermal
6,220,7,13,fast
6,221,12,13,thermal
6,222,12,12,epithermal
6,225,11,10,thermal
6,201,9,3,thermal
6,204,2,10,fast
6,208,14,14,thermal
6,209,9,12,epithermal
6,216,12,1,epithermal
6,217,4,11,thermal
6,0,11,5,thermal
6,10,10,13,epithermal
6,15,13,8,thermal
6,22,0,7,thermal
6,26,10,11,thermal
6,49,2,10,thermal
6,56,12,4,epithermal
6,74,5,4,thermal
6,79,5,11,thermal
6,82,8,3,thermal
6,88,3,9,thermal
6,91,8,12,thermal
6,99,11,3,thermal
6,148,11,4,thermal
6,152,6,0,fast
6,153,3,14,thermal
6,154,7,4,epithermal
6,159,12,4,thermal
6,170,9,9,fast
6,188,5,10,thermal
6,190,1,5,thermal
6,192,9,6,thermal
7,252,4,10,fast
7,253,11,10,fast
7,254,11,10,fast
7,255,14,14,fast
7,256,13,8,fast
7,257,10,11,fast
7,258,5,4,fast
7,259,5,4,fast
7,260,5,4,fast
7,261,5,11,fast
7,262,8,3,fast
7,263,3,9,fast
7,264,3,9,fast
7,265,3,9,fast
7,266,8,12,fast
7,267,3,14,fast
7,268,5,10,fast
7,269,9,6,fast
7,243,0,6,fast
7,244,1,7,fast
7,245,6,5,fast
7,246,10,3,fast
7,247,9,1,epithermal
7,248,3,8,fast
7,249,13,3,fast
7,250,4,11,fast
7,251,4,9,fast
7,238,11,12,epithermal
7,239,9,7,epithermal
7,240,3,8,epithermal
7,231,13,5,fast
7,232,8,6,thermal
7,233,6,9,fast
7,234,4,10,thermal
7,236,9,12,fast
7,218,10,13,thermal
7,219,6,11,thermal
7,220,8,11,fast
7,225,11,10,thermal
7,201,8,3,thermal
7,204,2,12,fast
7,208,14,14,thermal
7,216,11,3,epithermal
7,217,5,11,thermal
7,0,9,4,thermal
7,10,10,11,epithermal
7,15,13,8,thermal
7,22,1,8,thermal
7,26,10,11,thermal
7,56,12,6,thermal
7,74,5,4,thermal
7,79,5,11,thermal
7,82,8,3,thermal
7,88,3,9,thermal
7,91,8,12,thermal
7,99,9,4,thermal
7,148,11,2,thermal
7,152,4,0,fast
7,153,3,14,thermal
7,159,14,3,thermal
7,170,10,10,epithermal
7,188,5,10,thermal
7,190,1,7,thermal
7,192,9,6,thermal
8,270,4,10,fast
8,271,10,11,fast
8,272,5,11,fast
8,273,8,3,fast
8,274,3,9,fast
8,275,3,9,fast
8,276,9,4,fast
8,277,14,3,fast
8,278,5,10,fast
8,279,5,10,fast
8,280,9,6,fast
8,252,4,11,epithermal
8,253,11,8,epithermal
8,254,9,8,fast
8,256,12,7,fast
8,258,5,5,fast
8,260,6,4,epithermal
8,262,10,4,epithermal
8,263,2,10,fast
8,264,2,8,fast
8,265,2,7,epithermal
8,266,10,14,fast
8,268,3,12,fast
8,269,8,6,fast
8,244,3,7,epithermal
8,245,4,3,fast
8,246,12,3,epithermal
8,247,9,2,epithermal
8,248,2,8,fast
8,250,3,11,fast
8,239,8,7,epithermal
8,240,3,7,epithermal
8,231,11,5,fast
8,232,10,5,thermal
8,233,4,11,fast
8,234,4,10,thermal
8,236,11,11,fast
8,219,5,10,thermal
8,220,10,13,fast
8,225,12,12,thermal
8,201,6,2,thermal
8,216,10,1,thermal
8,217,5,12,thermal
8,0,10,2,thermal
8,10,11,9,thermal
8,15,14,7,thermal
8,22,2,9,thermal
8,26,10,11,thermal
8,56,14,7,thermal
8,74,3,6,thermal
8,79,5,11,thermal
8,82,8,3,thermal
8,88,3,9,thermal
8,91,10,10,thermal
8,99,9,4,thermal
8,152,3,1,fast
8,159,14,3,thermal
8,170,11,12,epithermal
8,188,5,10,thermal
8,190,3,7,thermal
8,192,9,6,thermal
9,281,12,12,fast
9,282,6,2,fast
9,283,10,1,fast
9,284,10,1,fast
9,285,5,12,fast
9,286,10,2,fast
9,287,3,6,fast
9,288,3,6,fast
9,289,3,9,fast
9,290,9,4,fast
9,291,9,4,fast
9,292,9,4,fast
9,293,9,4,fast
9,294,9,4,fast
9,295,14,3,fast
9,270,5,8,epithermal
9,271,12,9,fast
9,272,4,13,epithermal
9,273,8,1,fast
9,275,2,8,epithermal
9,279,5,8,fast
9,280,11,5,fast
9,254,7,8,fast
9,256,12,6,fast
9,258,7,7,fast
9,260,4,6,epithermal
9,262,12,4,epithermal
9,263,3,8,fast
9,264,3,9,epithermal
9,268,1,10,fast
9,269,8,4,epithermal
9,246,14,4,thermal
9,247,11,2,epithermal
9,250,4,9,fast
9,231,13,7,fast
9,233,3,11,epithermal
9,234,4,9,thermal
9,236,12,9,fast
9,219,4,8,thermal
9,225,12,12,thermal
9,201,6,2,thermal
9,216,10,1,thermal
9,217,5,12,thermal
9,0,10,2,thermal
9,10,12,7,thermal
9,15,12,5,thermal
9,22,0,10,thermal
9,26,12,11,thermal
9,74,3,6,thermal
9,79,4,11,thermal
9,82,8,2,thermal
9,88,3,9,thermal
9,91,11,12,thermal
9,99,9,4,thermal
9,152,1,0,fast
9,159,14,3,thermal
9,170,10,11,thermal
9,188,3,12,thermal
9,190,3,9,thermal
9,192,9,8,thermal
10,296,14,4,fast
10,297,4,9,fast
10,298,4,8,fast
10,299,4,8,fast
10,300,4,8,fast
10,301,4,8,fast
10,302,6,2,fast
10,303,10,1,fast
10,304,10,2,fast
10,305,12,7,fast
10,306,12,11,fast
10,307,12,11,fast
10,308,12,11,fast
10,309,4,11,fast
10,310,11,12,fast
10,311,11,12,fast
10,312,14,3,fast
10,281,11,10,fast
10,282,7,3,fast
10,283,10,0,epithermal
10,284,9,2,fast
10,285,6,12,fast
10,286,11,0,epithermal
10,288,2,4,fast
10,289,2,8,fast
10,291,9,5,fast
10,292,7,2,fast
10,294,8,2,fast
10,295,13,1,epithermal
10,270,6,9,thermal
10,271,13,10,fast
10,275,3,8,epithermal
10,279,7,10,epithermal
10,280,12,7,fast
10,260,6,8,epithermal
10,262,13,4,thermal
10,264,4,9,epithermal
10,268,0,9,fast
10,269,8,5,epithermal
10,246,14,4,thermal
10,247,13,1,epithermal
10,250,2,8,fast
10,231,11,8,fast
10,233,2,10,epithermal
10,234,4,9,thermal
10,219,4,8,thermal
10,201,6,2,thermal
10,216,10,1,thermal
10,217,4,12,thermal
10,0,10,2,thermal
10,10,12,7,thermal
10,15,10,6,thermal
10,26,12,11,thermal
10,74,3,5,thermal
10,79,4,11,thermal
10,88,1,7,thermal
10,91,11,12,thermal
10,99,8,6,thermal
10,159,14,3,thermal
10,170,9,13,thermal
10,188,1,11,thermal
11,313,14,4,fast
11,314,10,1,fast
11,315,12,7,fast
11,316,10,6,fast
11,317,12,11,fast
11,318,4,11,fast
11,319,1,7,fast
11,320,8,6,fast
11,321,1,11,fast
11,297,6,9,fast
11,298,4,9,fast
11,299,2,8,fast
11,301,3,6,fast
11,302,5,3,fast
11,303,11,1,epithermal
11,304,10,4,fast
11,306,12,9,fast
11,307,10,13,epithermal
11,308,10,11,fast
11,309,5,9,fast
11,310,9,10,epithermal
11,311,12,10,fast
11,312,14,4,fast
11,281,9,9,fast
11,282,5,1,fast
11,283,10,2,epithermal
11,284,9,0,fast
11,285,4,10,fast
11,286,10,2,thermal
11,288,2,6,fast
11,289,2,9,fast
11,292,6,2,fast
11,294,8,0,fast
11,271,12,10,fast
11,275,2,6,epithermal
11,279,6,12,epithermal
11,260,8,10,epithermal
11,262,13,2,thermal
11,269,9,3,thermal
11,246,14,4,thermal
11,250,1,10,epithermal
11,231,11,10,fast
11,234,2,10,thermal
11,219,4,9,thermal
11,216,10,1,thermal
11,217,4,13,thermal
11,0,8,0,thermal
11,10,12,7,thermal
11,15,10,6,thermal
11,26,12,11,thermal
11,74,3,6,thermal
11,79,4,11,thermal
11,88,1,7,thermal
11,91,13,10,thermal
11,99,8,6,thermal
11,188,1,11,thermal
12,322,10,2,fast
12,323,10,2,fast
12,324,14,4,fast
12,325,4,11,fast
12,326,4,11,fast
12,313,12,6,fast
12,314,10,3,fast
12,315,12,6,fast
12,316,10,5,fast
12,317,14,10,epithermal
12,318,6,11,fast
12,319,3,5,fast
12,320,8,4,fast
12,297,6,7,epithermal
12,298,4,11,fast
12,301,4,8,fast
12,302,5,2,fast
12,304,8,4,fast
12,307,12,11,thermal
12,308,9,12,fast
12,310,9,11,epithermal
12,311,12,11,epithermal
12,281,10,8,fast
12,283,9,2,epithermal
12,285,3,8,fast
12,286,10,2,thermal
12,288,4,6,fast
12,292,5,1,fast
12,271,14,10,fast
12,275,3,6,epithermal
12,279,6,10,thermal
12,260,9,8,epithermal
12,269,7,4,thermal
12,246,14,4,thermal
12,250,2,12,epithermal
12,231,9,12,epithermal
12,234,2,9,thermal
12,216,11,0,thermal
12,217,2,11,thermal
12,10,12,5,thermal
12,74,1,4,thermal
12,79,4,11,thermal
12,99,10,6,thermal
12,188,2,13,thermal
13,327,12,11,fast
13,328,10,2,fast
13,329,7,4,fast
13,330,14,4,fast
13,331,2,9,fast
13,332,11,0,fast
13,333,2,11,fast
13,334,1,4,fast
13,322,10,0,fast
13,323,12,3,epithermal
13,326,6,11,epithermal
13,313,12,7,fast
13,314,9,3,fast
13,316,11,5,fast
13,317,13,9,epithermal
13,318,5,13,fast
13,319,5,5,fast
13,297,6,9,epithermal
13,304,6,5,epithermal
13,307,12,11,thermal
13,310,8,10,epithermal
13,311,14,13,epithermal
13,281,12,10,fast
13,283,7,1,thermal
13,286,10,2,thermal
13,288,5,4,epithermal
13,292,4,1,epithermal
13,271,14,12,epithermal
13,275,1,6,epithermal
13,279,8,8,thermal
13,260,10,8,epithermal
13,269,7,4,thermal
13,246,14,4,thermal
13,231,11,12,epithermal
13,234,2,9,thermal
13,216,11,0,thermal
13,217,2,11,thermal
13,10,12,7,thermal
13,74,1,4,thermal
13,79,4,13,thermal
13,99,8,6,thermal
14,335,12,11,fast
14,336,12,11,fast
14,337,12,7,fast
14,327,11,10,epithermal
14,328,8,2,fast
14,329,7,3,fast
14,330,14,2,fast
14,331,0,9,fast
14,332,9,0,epithermal
14,333,4,11,fast
14,334,3,5,fast
14,323,11,3,thermal
14,326,5,10,epithermal
14,313,14,7,epithermal
14,314,11,2,epithermal
14,317,14,10,epithermal
14,319,5,6,fast
14,297,5,10,epithermal
14,304,8,6,thermal
14,307,12,11,thermal
14,310,7,9,thermal
14,281,10,11,fast
14,283,6,3,thermal
14,288,3,4,epithermal
14,271,13,11,thermal
14,275,1,7,epithermal
14,279,9,7,thermal
14,260,11,8,epithermal
14,231,13,14,epithermal
14,234,3,8,thermal
14,216,12,1,thermal
14,10,12,7,thermal
14,74,2,4,thermal
14,99,7,8,thermal
15,338,11,3,fast
15,339,12,11,fast
15,340,6,3,fast
15,341,13,11,fast
15,342,2,4,fast
15,343,7,8,fast
15,344,7,8,fast
15,335,11,12,fast
15,337,10,6,fast
15,327,10,11,thermal
15,328,7,3,epithermal
15,329,8,2,fast
15,333,3,11,fast
15,334,5,7,fast
15,323,11,3,thermal
15,314,11,3,epithermal
15,317,14,11,thermal
15,297,7,10,epithermal
15,304,8,4,thermal
15,307,12,11,thermal
15,310,6,11,thermal
15,281,9,10,fast
15,283,6,3,thermal
15,271,13,11,thermal
15,279,9,6,thermal
15,260,11,9,thermal
15,231,14,12,epithermal
15,234,2,10,thermal
15,10,13,7,thermal
15,74,2,4,thermal
15,99,7,8,thermal
16,345,8,4,fast
16,346,8,4,fast
16,347,12,11,fast
16,348,12,11,fast
16,349,12,11,fast
16,350,6,3,fast
16,351,6,3,fast
16,352,9,6,fast
16,353,9,6,fast
16,354,11,9,fast
16,355,11,9,fast
16,356,2,10,fast
16,357,13,7,fast
16,339,10,9,epithermal
16,344,8,7,epithermal
16,335,10,10,fast
16,327,8,11,thermal
16,328,7,5,epithermal
16,329,10,3,fast
16,333,3,12,fast
16,323,10,1,thermal
16,317,12,12,thermal
16,297,7,9,epithermal
16,304,8,4,thermal
16,307,12,11,thermal
16,310,6,9,thermal
16,283,6,3,thermal
16,279,9,6,thermal
16,260,11,9,thermal
16,234,2,10,thermal
16,10,13,7,thermal
16,74,2,3,thermal
17,358,10,1,fast
17,359,10,1,fast
17,360,8,4,fast
17,361,6,9,fast
17,362,6,9,fast
17,363,11,9,fast
17,364,2,10,fast
17,345,6,2,epithermal
17,346,7,3,fast
17,347,10,9,fast
17,348,13,10,fast
17,349,14,11,fast
17,350,7,2,fast
17,351,4,3,epithermal
17,353,11,6,fast
17,354,11,7,fast
17,356,4,12,fast
17,357,12,7,fast
17,339,10,11,thermal
17,344,6,7,epithermal
17,327,9,10,thermal
17,328,6,7,thermal
17,329,9,3,fast
17,333,3,11,fast
17,323,10,1,thermal
17,317,11,10,thermal
17,297,7,7,epithermal
17,304,8,4,thermal
17,307,13,11,thermal
17,310,6,9,thermal
17,283,8,2,thermal
17,260,11,9,thermal
17,234,2,10,thermal
17,10,13,9,thermal
17,74,3,3,thermal
18,365,9,10,fast
18,366,11,10,fast
18,367,11,10,fast
18,368,11,10,fast
18,369,13,11,fast
18,370,6,9,fast
18,371,8,2,fast
18,372,8,2,fast
18,373,8,2,fast
18,374,11,9,fast
18,375,11,9,fast
18,376,2,10,fast
18,377,2,10,fast
18,378,2,10,fast
18,379,3,3,fast
18,358,10,2,epithermal
18,359,12,3,fast
18,360,7,4,fast
18,361,7,9,fast
18,362,6,8,epithermal
18,363,13,8,fast
18,364,4,11,epithermal
18,347,10,7,fast
18,349,12,9,fast
18,350,5,2,fast
18,351,4,4,thermal
18,353,11,4,fast
18,354,13,7,fast
18,357,14,5,epithermal
18,339,10,9,thermal
18,344,6,5,epithermal
18,327,9,10,thermal
18,329,10,3,fast
18,323,11,2,thermal
18,317,11,10,thermal
18,297,5,8,thermal
18,304,8,3,thermal
18,307,13,11,thermal
18,310,6,9,thermal
18,283,8,2,thermal
18,260,11,9,thermal
18,234,2,10,thermal
18,74,3,3,thermal
19,380,5,8,fast
19,381,11,9,fast
19,382,2,10,fast
19,365,8,10,fast
19,366,12,10,fast
19,367,12,8,fast
19,368,12,10,fast
19,369,11,10,fast
19,371,8,3,fast
19,372,10,1,epithermal
19,374,13,8,fast
19,375,10,7,fast
19,376,1,8,epithermal
19,378,1,9,fast
19,379,3,1,fast
19,358,12,2,thermal
19,359,14,1,fast
19,360,8,3,fast
19,361,7,8,fast
19,363,13,9,epithermal
19,364,2,10,epithermal
19,347,9,7,fast
19,353,9,6,fast
19,354,12,8,epithermal
19,339,10,10,thermal
19,344,7,7,epithermal
19,329,10,2,epithermal
19,323,11,4,thermal
19,317,13,9,thermal
19,297,5,8,thermal
19,304,8,4,thermal
19,307,14,9,thermal
19,310,6,11,thermal
19,283,9,1,thermal
19,260,11,9,thermal
19,234,2,10,thermal
19,74,5,4,thermal
