time_step,nb_neutrons,power_mw,temperature_k,rod_active,scram_triggered,pos_RE01,pos_SC01
433,0,0.0,626.3653959777338,True,False,85.0,100.0
434,0,0.0,624.7335689978452,True,False,85.0,100.0
435,0,0.0,623.109901152856,True,False,85.0,100.0
436,0,0.0,621.4943516470917,True,False,85.0,100.0
437,0,0.0,619.8868798888562,True,False,85.0,100.0
438,0,0.0,618.287445489412,True,False,85.0,100.0
439,0,0.0,616.696008261965,True,False,85.0,100.0
440,0,0.0,615.1125282206551,True,False,85.0,100.0
441,0,0.0,613.5369655795519,True,False,85.0,100.0
442,0,0.0,611.9692807516541,True,False,85.0,100.0
443,0,0.0,610.4094343478959,True,False,85.0,100.0
444,0,0.0,608.8573871761564,True,False,85.0,100.0
445,0,0.0,607.3131002402756,True,False,85.0,100.0
446,0,0.0,605.7765347390742,True,False,85.0,100.0
447,0,0.0,604.2476520653788,True,False,85.0,100.0
448,0,0.0,602.726413805052,True,False,85.0,100.0
449,0,0.0,601.2127817360267,True,False,85.0,100.0
450,0,0.0,599.7067178273466,True,False,85.0,100.0
451,0,0.0,598.2081842382098,True,False,85.0,100.0
452,0,0.0,596.7171433170188,True,False,85.0,100.0
453,0,0.0,595.2335576004336,True,False,85.0,100.0
454,0,0.0,593.7573898124315,True,False,85.0,100.0
455,0,0.0,592.2886028633693,True,False,85.0,100.0
456,0,0.0,590.8271598490525,True,False,85.0,100.0
457,0,0.0,589.3730240498072,True,False,85.0,100.0
458,0,0.0,587.9261589295581,True,False,85.0,100.0
459,0,0.0,586.4865281349104,True,False,85.0,100.0
460,0,0.0,585.0540954942359,True,False,85.0,100.0
461,0,0.0,583.6288250167647,True,False,85.0,100.0
462,0,0.0,582.2106808916809,True,False,85.0,100.0
463,0,0.0,580.7996274872226,True,False,85.0,100.0
464,0,0.0,579.3956293497864,True,False,85.0,100.0
465,0,0.0,577.9986512030375,True,False,85.0,100.0
466,0,0.0,576.6086579470224,True,False,85.0,100.0
467,0,0.0,575.2256146572872,True,False,85.0,100.0
468,0,0.0,573.8494865840008,True,False,85.0,100.0
469,0,0.0,572.4802391510808,True,False,85.0,100.0
470,0,0.0,571.1178379553254,True,False,85.0,100.0
471,0,0.0,569.7622487655487,True,False,85.0,100.0
472,0,0.0,568.413437521721,True,False,85.0,100.0
473,0,0.0,567.0713703341124,True,False,85.0,100.0
474,0,0.0,565.7360134824419,True,False,85.0,100.0
475,0,0.0,564.4073334150297,True,False,85.0,100.0
476,0,0.0,563.0852967479545,True,False,85.0,100.0
477,0,0.0,561.7698702642148,True,False,85.0,100.0
478,0,0.0,560.4610209128937,True,False,85.0,100.0
479,0,0.0,559.1587158083292,True,False,85.0,100.0
480,0,0.0,557.8629222292876,True,False,85.0,100.0
481,0,0.0,556.5736076181412,True,False,85.0,100.0
482,0,0.0,555.2907395800505,True,False,85.0,100.0
483,0,0.0,554.0142858821503,True,False,85.0,100.0
484,0,0.0,552.7442144527395,True,False,85.0,100.0
485,0,0.0,551.4804933804758,True,False,85.0,100.0
486,0,0.0,550.2230909135734,True,False,85.0,100.0
487,0,0.0,548.9719754590055,True,False,85.0,100.0
488,0,0.0,547.7271155817104,True,False,85.0,100.0
489,0,0.0,546.4884800038019,True,False,85.0,100.0
490,0,0.0,545.2560376037829,True,False,85.0,100.0
491,0,0.0,544.029757415764,True,False,85.0,100.0
492,0,0.0,542.8096086286852,True,False,85.0,100.0
493,0,0.0,541.5955605855418,True,False,85.0,100.0
494,0,0.0,540.387582782614,True,False,85.0,100.0
495,0,0.0,539.1856448687009,True,False,85.0,100.0
496,0,0.0,537.9897166443574,True,False,85.0,100.0
497,0,0.0,536.7997680611356,True,False,85.0,100.0
498,0,0.0,535.61576922083,True,False,85.0,100.0
499,0,0.0,534.4376903747258,True,False,85.0,100.0
